,Accuracy
0,0.72676793766
1,0.834964407444
2,0.840964411736
3,0.841589406967
4,0.841785838604
5,0.841919765949
6,0.841812620163
7,0.841687621593
8,0.841660841465
9,0.841839407444
10,0.841580486774
11,0.84206262207
12,0.841696552277
13,0.841928695679
14,0.841687621117
15,0.841955481529
16,0.841812626362
17,0.841794766426
18,0.84197333622
19,0.841678694725
20,0.841741194725
21,0.841714408875
22,0.841892980576
23,0.841973339081
24,0.842035836697
