,budget,director,genres,id,keywords,overview,popularity,poster_path,releaseyear,revenue,runtime,title
0,0.0,Tyler Perry,"[{u'id': 18, u'name': u'Drama'}, {u'id': 35, u'name': u'Comedy'}]",26367,"['aunt', 'duringcreditsstinger']","When Madea catches sixteen-year-old Jennifer and her two younger brothers looting her home, she decides to take matters into her own hands and delivers the young delinquents to the only relative they have: their aunt April. A heavy-drinking nightclub singer who lives off of Raymond, her married boyfriend, April wants nothing to do with the kids.",0.318671,/ofj0c2zE5uYrjjlSLXtrMMAz3O0.jpg,2009,0.0,113.0,I Can Do Bad All By Myself
1,0.0,Andrzej Żuławski,"[{u'id': 18, u'name': u'Drama'}, {u'id': 27, u'name': u'Horror'}]",21484,"['germany', 'adultery', 'monster', 'hysteria', 'investigation', 'marriage crisis', 'police', 'murder', 'gore', 'domestic abuse', 'teacher', 'serial killer', 'domestic violence', 'motorcycle', 'extramarital affair', 'mental illness', 'doppelganger', 'video nasty', 'breakdown', 'affair', 'motorbike']","A young woman left her family for an unspecified reason. The husband determines to find out the truth and starts following his wife. At first, he suspects that a man is involved. But gradually, he finds out more and more strange behaviors and bizarre incidents that indicate something more than a possessed love affair.",1.257908,/lkXmD45Rte2buZ3si2rbBf8BEDj.jpg,1981,0.0,123.0,Possession
2,0.0,J. Lee Thompson,"[{u'id': 28, u'name': u'Action'}, {u'id': 12, u'name': u'Adventure'}, {u'id': 35, u'name': u'Comedy'}]",12715,"['secret passage', 'martial arts', 'gold', 'treasure', 'temple', 'voodoo', 'wretch', 'treasure hunt', 'jungle', 'human sacrifice', 'soldier', 'drinking', 'central america', 'disguise', 'catfight', 'pretty woman', 'aztec indian', 'wisecrack humor', 'buddy comedy', 'bar fight', 'woman in peril', 'stranded in the desert']",A pair of adventurers try to track down an ancient Aztec/Mayan/Egyptian/Apache horde of gold.,0.320343,/v8DC9qUY6KNF4tqYq7agbwFqR78.jpg,1986,11949484.0,104.0,Firewalker
3,0.0,Lee Myung-Se,"[{u'id': 28, u'name': u'Action'}, {u'id': 35, u'name': u'Comedy'}, {u'id': 80, u'name': u'Crime'}]",25660,,"Over the next 72 days, Detective Woo will push his skills to the limits and his team of cops to the edge as they conduct a manhunt for an elusive criminal. Woo takes the law into his own hands as the hunt becomes personal, and as his target may get away.",0.096428,/pZNUDVtbDPxA2qF3WB4orPF7sPQ.jpg,1999,0.0,112.0,Nowhere to Hide
4,0.0,Anne Fontaine,"[{u'id': 18, u'name': u'Drama'}, {u'id': 36, u'name': u'History'}]",11156,"['fashion designer', 'woman director']","2009 biopic about the early life of Coco Chanel. Several years after leaving the orphanage, to which her father never returned for her, Gabrielle Chanel finds herself working in a provincial bar both. She's both a seamstress for the performers and a singer, earning the nickname Coco from the song she sings nightly with her sister. A liaison with Baron Balsan gives her an entree into French society and a chance to develop her gift for designing.",0.879496,/c0K9vPufKe9gv0EbM9kkVniZ8H5.jpg,2009,0.0,110.0,Coco Before Chanel
5,0.0,Mastan Alibhai Burmawalla,"[{u'id': 80, u'name': u'Crime'}, {u'id': 53, u'name': u'Thriller'}]",19657,['bollywood'],"Wealthy widower Madan Chopra has two young and marriageable aged daughters, Priya and Seema. Madan would like Priya to marry Vicky Malhotra, his business associate, to which she reluctantly agrees. Seema attends college and is seduced by Ajay Sharma and aspires to marry him secretly. But when they go to register the marriage Ajay mysteriously kills Seema by throwing her off a multi-storied building. A grief-stricken Priya is unable to forget this incident and what she does not know is that Vicky is not what he claims to be.",0.417445,/bK82ufUwQDnR70bDa45d5RkedV8.jpg,1993,0.0,181.0,Baazigar
6,0.0,Robert Hayes,"[{u'id': 14, u'name': u'Fantasy'}, {u'id': 28, u'name': u'Action'}, {u'id': 878, u'name': u'Science Fiction'}]",26440,"['female nudity', 'bondage', 'sword', 'strong woman', 'warrior woman', 'machinegun', 'post-apocalyptic', 'knife', 'fistfight', 'sword fight', 'wasteland', 'character name in title', 'hit in crotch']","Big hair, big guns, big personalities, and a serious lack of wardrobe. She-Wolves of the Wasteland, a post-apocalyptic story that features women--lots and lots of women--who leave little to the imagination as they battle each other in various junkyards and gravel pits to determine the fate of the entire world.",0.363261,/gBgXDZZuDayv37EKRhSVZ5xxS5f.jpg,1988,0.0,85.0,Phoenix the Warrior
7,645180.0,Jim Sheridan,"[{u'id': 18, u'name': u'Drama'}]",10161,"['bodily disabled person', 'biography', 'poet', 'foot', 'author', 'irish', 'working class', 'disabled', 'cerebral palsy', 'flashback', 'courage']","In this true story told through flashbacks, Christy Brown is born with crippling cerebral palsy into a poor, working-class Irish family. Able only to control movement in his left foot and to speak in guttural sounds, he is mistakenly believed to be retarded for the first ten years of his life.",0.633037,/zA1wHeLIvvi3quJSXcrofG2Ytk.jpg,1989,14743391.0,103.0,My Left Foot: The Story of Christy Brown
8,0.0,François Truffaut,"[{u'id': 10749, u'name': u'Romance'}, {u'id': 18, u'name': u'Drama'}]",12579,"['france', 'deceived husband', 'wife', 'neighbor', 'extramarital affair']","Madame Jouve, the narrator, tells the tragedy of Bernard and Mathilde. Bernard was living happily with his wife Arlette and his son Thomas. One day, a couple, Philippe and Mathilde Bauchard, moves into the next house. This is the accidental reunion of Bernard and Mathilde, who had a passionate love affair years ago. The relationship revives... A somber study of human feelings.",0.268184,/z2KgnHlHt7rWclbCCH7ugIzzhZh.jpg,1981,0.0,106.0,The Woman Next Door
9,0.0,Jehane Noujaim,"[{u'id': 99, u'name': u'Documentary'}]",14268,"['friendship', 'internet', 'business start-up', 'woman director']","Friends since high school, 20-somethings Kaleil Isaza Tuzman and Tom Herman have an idea: a Web site for people to conduct business with municipal governments. This documentary tracks the rise and fall of govWorks.com from May of 1999 to December of 2000, and the trials the business brings to the relationship of these best friends. Kaleil raises the money, Tom's the technical chief. A third partner wants a buy out; girlfriends come and go; Tom's daughter needs attention. And always the need for cash and for improving the site. Venture capital comes in by the millions. Kaleil is on C-SPAN, CNN, and magazine covers. Will the business or the friendship crash first?",0.085086,/rPn4JMtLiMVmUeF4RuRSw1ScrsD.jpg,2001,0.0,107.0,Startup.com
10,0.0,Harold Ramis,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 18, u'name': u'Drama'}]",28033,,"Stuart Smalley, the Saturday Night Live character, comes to the big screen. Stuart, the disciple of the 12 step program, is challenged by lifes injustices.",0.127789,/9EwB291UkaAHhS3m7PQ6QLizu3w.jpg,1995,0.0,95.0,Stuart Saves His Family
11,0.0,John Landis,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 10751, u'name': u'Family'}]",16299,"['independent film', 'conspiracy theory', 'aftercreditsstinger']","An incredibly dull-witted family unknowingly stumble upon an illegal weapons deal while on the trail of their ""stolen"" garbage.",0.191378,/h6ApGOCL6G6ayrAMkw7ZrWyvoe3.jpg,1996,0.0,94.0,The Stupids
12,0.0,,,23933,,,0.0,,,0.0,0.0,
13,0.0,Fred Olen Ray,"[{u'id': 35, u'name': u'Comedy'}]",27486,,"An exclusive finishing school serves as the setting for this sexy shocker from cult icon Fred Olen Ray (Hollywood Chainsaw Hookers, Bikini Drive-In). For as many girls who enroll at Collinsport School for Girls, it seems curious that few ever make it to graduation day. When a new girl arrives and begins studying up on the supernatural, sex rituals, and dark art of voodoo, a gateway is opened and..",0.076295,/qLzFopLhIIIoys6IVIlbFcaLlQl.jpg,2008,0.0,79.0,Voodoo Dollz
14,18000000.0,Gregor Jordan,"[{u'id': 28, u'name': u'Action'}, {u'id': 12, u'name': u'Adventure'}, {u'id': 80, u'name': u'Crime'}, {u'id': 18, u'name': u'Drama'}, {u'id': 53, u'name': u'Thriller'}]",17436,"['based on novel', 'yuppie', 'kidnapper', 'porsche', 'kidnapping', 'independent film', 'los angeles', 'cocktail party', '1980s']","A multi-strand narrative set in early 1980s Los Angeles that deftly balances a vast array of characters who represent both the top of the heap and the bottom. Connecting the intertwining strands are a group of beautiful, blonde young men and women who sleep all day and party all night, doing drugs and one another with abandon, never realising that they are dancing on the edge of a volcano.",0.594855,/xnMtS358tznjBD59M0YQgjsKFFQ.jpg,2008,382174.0,98.0,The Informers
15,0.0,Albert Band,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 27, u'name': u'Horror'}]",28605,,"Ghoulies II picks up a short time after the first movie, a few of the little nasties stow away on an amusement park ride and bring big bucks to a dying fair. The creatures are mad after an attempt to kill them, so the creatures go on a rampage through the fairgrounds, ultimately leading to an explosive conclusion!",0.541892,/bFNBe84tVb0Zl12oQvA7V8QMssl.jpg,1987,0.0,89.0,Ghoulies II
16,0.0,Martin Murphy,"[{u'id': 16, u'name': u'Animation'}, {u'id': 10751, u'name': u'Family'}]",18845,['kids and family'],"For generations children have delighted in nursery rhymes, and now for the first time The Wiggles perform some of their favorite nursery rhymes to delight a new generation in Pop Go The Wiggles. The Wiggles' professional experience as early childhood educators has taught them that children learn best through play. Pop Go The Wiggles includes 31 of the most beloved and classic nursery rhymes set to",0.000937,/x13htUuG5yNGsiMmm8he4tDqoHa.jpg,2008,0.0,30.0,The Wiggles: Pop Go the Wiggles!
17,0.0,Harold D. Schuster,"[{u'id': 80, u'name': u'Crime'}]",26948,"['bank', 'bank robber', 'bag of money', 'b movie', 'classic noir', 'bank teller']","Bank teller Mike Donovan (Barry Sullivan) takes the first step on the road to Perdition when he fails to report a $49,000 shortage. Accused of theft, Donovan is fired from his job. He is then prevented from finding other employment by Javert-like insurance investigator Gus Slavin (Charles McGraw). Despite many setbacks, Donovan attempts to clear his muddied name.",0.001182,/gxiN8nCIyYvA1wgmwBaUqgMulAl.jpg,1954,0.0,80.0,Loophole
18,0.0,Bent Hamer,"[{u'id': 18, u'name': u'Drama'}, {u'id': 35, u'name': u'Comedy'}]",11083,"['bachelor', 'housewife', 'kitchen', 'beobachtung', 'hochsitz']","Swedish efficiency researchers come to Norway for a study of Norwegian men, to optimize their use of their kitchen. Folke Nilsson (Tomas Norström) is assigned to study the habits of Isak Bjørvik (Joachim Calmeyer). By the rules of the research institute, Folke has to sit on an umpire's chair in Isak's kitchen and observe him from there, but never talk to him. Isak stops using his kitchen and observes Folke through a hole in the ceiling instead. However, the two lonely men slowly overcome the initial post-war Norwegian-Swede distrust and become friends.",0.099084,/9Udh4Mxc3DI0UR5dxPTlrPkI0j9.jpg,2003,0.0,95.0,Kitchen Stories
19,0.0,Jerry Schatzberg,"[{u'id': 18, u'name': u'Drama'}, {u'id': 10402, u'name': u'Music'}, {u'id': 10749, u'name': u'Romance'}]",22288,"['texas', 'on the road']","Buck Bonham (Willie Nelson) is a country singer, with a good family, struggling to find national fame. He juggles his music career with his responsibilities to his wife and son. He has everything going his way until the daughter of his former guitarist joins his tour. The road leads to temptation, which leads to his downfall. The only question is will his family and friends stand by him?",0.22915,/koiihLdm74U4ZM1t1r1xa0ArxFH.jpg,1980,0.0,119.0,Honeysuckle Rose
20,0.0,Bill Mason,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 10749, u'name': u'Romance'}]",25104,,"Join outdoorsman Bill Mason in this short documentary as he and his family go canoe camping in the wilderness. Gain an appreciation for the art of canoeing while watching a small group experience the sheer joy and beauty of Nature. Along the way, the Masons experience countless adventures and some breathtaking scenery, including Indian rock carvings at Lake Superior.",5e-06,/1aEXgGLXoill1ddLUuSKi6HlOSk.jpg,1978,0.0,41.0,Song of the Paddle
21,0.0,Jean Delannoy,"[{u'id': 27, u'name': u'Horror'}, {u'id': 18, u'name': u'Drama'}, {u'id': 36, u'name': u'History'}]",11594,"['paris', 'gypsy', 'obsession', 'cathedral', 'officer', 'false accusations', 'hunchback']","Paris, 1482. Today is the festival of the fools, taking place like each year in the square outside Cathedral Notre Dame. Among jugglers and other entertainers, Esmeralda, a sensuous gypsy, performs a bewitching dance in front of delighted spectators. From up in a tower of the cathedral, Frollo, an alchemist, gazes at her lustfully. Later in the night, Frollo orders Quasimodo, the deformed bell ringer and his faithful servant, to kidnap Esmeralda. But when the ugly freak comes close to her is touched by the young woman's beauty...",0.389583,/zuczgWA9jdWgS9DfA5TnKX8exba.jpg,1956,0.0,115.0,The Hunchback of Notre Dame
22,0.0,,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 18, u'name': u'Drama'}]",22009,,"For the past 5 years, 3 months, and 26 days, (not that theyre counting) Anthony and Carmine Marconi have been dutifully serving out life sentences in the family carpet business. Fate intervenes during a routine carpet installation when the brothers step into the world of Louis Lou Burns, playboy and king of the Long Island wedding video business.",0.003393,/8QJnQ2SjSWUD4u4hZY1l4PMpuL4.jpg,2008,0.0,0.0,The Marconi Bros
23,0.0,May Spils,"[{u'id': 35, u'name': u'Comedy'}]",10487,"['flirt', 'munich', 'housebreaking', 'suspect', 'police station', 'woman director']",No overview found.,0.000293,/kClcQm7YtSwtpUZ6WuQIIzgscCl.jpg,1968,0.0,80.0,"Zur Sache, Schätzchen"
24,2500000.0,C. B. Harding,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 99, u'name': u'Documentary'}]",22427,"['brittany', 'stand-up comedy', 'redneck']","Celebrated comedians Jeff Foxworthy, Larry the Cable Guy, Bill Engvall, and Ron White are reunited by popular demand to bring back more of their blue collar humor. The first movie was a runaway hit and the latest installment of this concert experience allows you to once again see them perform their original material on stage, up close and personal, from the best seat in the house.",0.088786,/ffBIln2qp2EjGORbW66CgIYy1oT.jpg,2004,0.0,106.0,Blue Collar Comedy Tour Rides Again
25,0.0,Charles Walters,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 10402, u'name': u'Music'}, {u'id': 10749, u'name': u'Romance'}]",29885,"['dance', 'musical']","Josh (Astaire) and Dinah (Rogers) Barkley are a successful musical-comedy team, known for their stormy (but passionate) relationship. Dinah feels overshadowed by Josh, and limited by the lighthearted musical roles he directs her in, and decides to stretch her skills by taking a role in a serious drama, directed by another man.",0.335862,/nGdSZZQfQMyJTiRmfUlIAFh7GPa.jpg,1949,0.0,109.0,The Barkleys of Broadway
26,0.0,Cem Yılmaz,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 14, u'name': u'Fantasy'}]",24426,"['time travel', 'prehistoric']",Commander Logar fools Arif and sends him 1.000.000 years back in the time. He must civilize people from past to reach today.,0.31334,/pzP52CmXSA6AyWGmWy6taJ1WFg3.jpg,2008,0.0,127.0,A.R.O.G.
27,0.0,Alain Berliner,"[{u'id': 18, u'name': u'Drama'}, {u'id': 10749, u'name': u'Romance'}]",19214,['independent film'],"When Marie, a widow in Provence with two daughters, locks her bedroom door and goes to sleep, she dreams about Marty, a literary agent in Manhattan who dreams equally vividly about Marie. The women look alike. Marie meets William who begins to court her. Marty meets Aaron, an accountant, becomes his friend and then his lover. Both women tell their lovers about their dream life. William is jealous, Aaron is accepting. Even though they've become lovers, Marie won't fall asleep next to William. Marie goes on holiday with William to Paris, and Marty wakes up with an ashtray from the hotel on her night stand. Are they the same person? What will unlock reality",0.290213,/qp8p8eXC67vfNxfuqrrYbuCOkbQ.jpg,2000,0.0,105.0,Passion of Mind
28,500000.0,Jake West,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 27, u'name': u'Horror'}, {u'id': 878, u'name': u'Science Fiction'}]",10177,"['wales', 'flying saucer', 'brood', 'alien']","The sensationalist reporter Michelle Fox presents the TV show Weird World, with phony matters about UFOS and aliens. When she hears about Cat, a young woman that claims that have been abducted with her boyfriend and become pregnant by aliens, she convinces her chief to travel with a team to the remote Welsh island of Scalled to interview Cat. She invites the cameraman Ricky Anderson with his sound technician partner; the nerd expert in ""ufology"" and ""ley lines"" Gavin Gorman; the actress Candy Vixen and an obscure gay actor to prepare the matter. They get a van and wait for the low tide to reach the island, and when they find evidences that aliens are really landed in the location, the ambitious Michelle decides to film her way to fame and wealth.",0.143653,/2km2nU1XoTdMOT9VyVOU8fSlmE7.jpg,2006,0.0,93.0,Evil Aliens
29,25000000.0,John A. Davis,"[{u'id': 28, u'name': u'Action'}, {u'id': 12, u'name': u'Adventure'}, {u'id': 16, u'name': u'Animation'}, {u'id': 35, u'name': u'Comedy'}, {u'id': 10751, u'name': u'Family'}, {u'id': 14, u'name': u'Fantasy'}, {u'id': 878, u'name': u'Science Fiction'}]",12589,"['showdown', 'gi', 'villain', 'genius', 'alien', 'rescue', 'miniaturization', 'robot', 'battle', 'laser gun', 'spear', 'boy genius']","Jimmy Neutron is a boy genius and way ahead of his friends, but when it comes to being cool, he's a little behind. All until one day when his parents, and parents all over Earth are kidnapped by aliens, it's up to him to lead all the children of the world to rescue their parents.",0.453979,/l8p1fcUaqGJJMvPFtnXC2Uz079f.jpg,2001,80936232.0,83.0,Jimmy Neutron: Boy Genius
30,0.0,Marcus H. Rosenmüller,"[{u'id': 18, u'name': u'Drama'}]",12523,"['robber', 'bavaria']",No overview found.,0.000599,/gBY2AxC7zph2REvhuLinGZCF6CP.jpg,2008,0.0,0.0,Räuber Kneißl
31,25000000.0,Kevin Hooks,"[{u'id': 28, u'name': u'Action'}, {u'id': 35, u'name': u'Comedy'}, {u'id': 53, u'name': u'Thriller'}]",18550,"['hacker', 'undercover agent', 'mafia', 'chain gang', 'fugitive', 'floppy disk']","During a routine prison work detail, convict Piper is chained to Dodge, a cyberhacker, when gunfire breaks out. Apparently, the attack is related to stolen money that the Mafia is after, and some computer files that somebody wants desperately to bury. The pair, who don't exactly enjoy each other's company, escape and must work together if they are to reach Atlanta alive. Luckily, they meet a woman who may be willing to help them.",0.770237,/fUIRCdLlfrEPIGzlmdRaQhxoNi5.jpg,1996,17193231.0,98.0,Fled
32,0.0,Mahsun Kırmızıgül,"[{u'id': 18, u'name': u'Drama'}]",27947,['beyaz melek'],"Beyaz Melek’ filmi; bir aşkın öyküsüdür.Bu aşk öyküsü, iki insanın birbirine duyduğu aşk değil, bir grup insanın hayata ve birbirlerine duyduğu aşkın ve sevginin hikayesidir.Filmde, doğudan batıya, mekteplisinden köylüsüne, gencinden yaşlısına sevginin her türlü motifi hem duygusal hem de esprili bir dille anlatılır.",0.182984,/Ajjxl97bMxsWyVUguE39vE5OdLT.jpg,2007,0.0,117.0,Beyaz Melek
33,5000000.0,Peter Hyams,"[{u'id': 18, u'name': u'Drama'}, {u'id': 28, u'name': u'Action'}, {u'id': 53, u'name': u'Thriller'}, {u'id': 878, u'name': u'Science Fiction'}]",11935,"['helicopter', 'nasa', 'texas', 'spacecraft', 'beguilement', 'crop duster', 'conspiracy', 'escape', 'astronaut', 'desert', 'mission to mars', 'investigative reporter', 'launchpad']","In order to protect the reputation of the American space program, a team of scientists stages a phony Mars landing. Willingly participating in the deception are a trio of well-meaning astronauts, who become liabilities when their space capsule is reported lost on re-entry. Now, with the help of a crusading reporter,they must battle a sinister conspiracy that will stop at nothing to keep the truth",0.806514,/iHhMZP9YFRdKbBP1jLFrN9Xkh3T.jpg,1977,0.0,123.0,Capricorn One
34,0.0,Jim Strouse,"[{u'id': 18, u'name': u'Drama'}]",11161,"['farewell', 'loss of lover', 'career', 'u.s. army', 'loss', 'truth', 'independent film', 'loss of wife', 'iraq war']","Upon hearing his wife was killed in the Iraq war, a father takes his two daughters on a road trip.",0.458213,/kGEW7kqQhAI5GT9hKw5OGHZSOT5.jpg,2007,0.0,85.0,Grace is Gone
35,0.0,Júlio Bressane,[],29441,"['russia', 'tzar', 'sowjetunion', 'rasputin']",No overview found.,0.000261,/j7DQDkYxmhSV5OgW7cK8K1Xai4r.jpg,1976,0.0,100.0,A Agonia
36,3500000.0,Richard Brooks,"[{u'id': 80, u'name': u'Crime'}, {u'id': 18, u'name': u'Drama'}]",18900,"['murder', 'true crime', 'farmer']","A 1967 film based on Truman Capote's book of the same name. After a botched robbery results in the brutal murder of a rural family, two drifters elude police, in the end coming to terms with their own mortality and the repercussions of their vile atrocity.",0.521209,/t5wnOmnrsp3T2zImTsArJe84Gt9.jpg,1967,13007551.0,134.0,In Cold Blood
37,0.0,Glen Pitre,"[{u'id': 99, u'name': u'Documentary'}]",15756,"['hurricane', 'new orleans', 'louisiana', 'imax', 'hurricane katrina', 'short']","The film ""Hurricane on the Bayou"" is about the wetlands of Louisiana before and after Hurricane Katrina.",0.008574,/dubKJLpLl8524RWUV1oFRphpPIZ.jpg,2006,0.0,42.0,Hurricane on the Bayou
38,0.0,Alexis dos Santos,"[{u'id': 18, u'name': u'Drama'}, {u'id': 10769, u'name': u'Foreign'}]",10817,"['becoming an adult', 'puberty', 'first time', 'riding a bicycle', 'patagonia', 'divorce']","A teenage summer in a small town in the desert, a dysfunctional family, a rock band, a can full of glue, two boys, one girl, loads of tongue kisses, dry heat, wind in Patagonia, existential angst... A teenage story in the middle of nowhere.",0.225512,/A2MWbjNxrPtawjytUlW9Mh9eJn6.jpg,2006,0.0,110.0,Glue
39,0.0,Danny Pang,"[{u'id': 53, u'name': u'Thriller'}, {u'id': 27, u'name': u'Horror'}]",24674,"['suicide', 'suicide attempt', 'unwillingly pregnant', 'spirit']","Pregnant Joey (Shu Qi) teeters on the brink of madness after several fruitless suicide attempts. She's the unwilling recipient of an influx of shadowy images that haunt her pervasively. In an attempt to quell this disturbing phenomenon, she looks up with her secretive ex-lover Sam (Tik Jesadaporn Pholdee), who may be able to shed some light upon the mysterious twilight world descending upon Joey.",0.447203,/nnuLDSTSpcW4SzmlYsJKrf74rKN.jpg,2004,0.0,95.0,The Eye 2
40,0.0,Chris Smith,"[{u'id': 99, u'name': u'Documentary'}]",28227,"['capitalism', 'economics', 'oil industry', 'prediction', 'financial crisis']","From the acclaimed director of American Movie, the documentary follows former Los Angeles police officer turned independent reporter Michael Ruppert. He recounts his career as a radical thinker and spells out his apocalyptic vision of the future, spanning the crises in economics, energy, environment and more.",0.180319,/cP3bB1fDAWPXZ7HIo29MuYqNgpE.jpg,2009,0.0,82.0,Collapse
41,0.0,Max Färberböck,"[{u'id': 18, u'name': u'Drama'}, {u'id': 10752, u'name': u'War'}]",12832,"['berlin', 'rape', 'world war ii', ""love of one's life"", 'strong woman', 'soviet troops', 'war', 'secret love']","A nameless woman keeps a diary as the Russians invade Berlin in the spring of 1945. She is in her early 30s, a patriotic journalist with international credentials; her husband, Gerd, a writer, is an officer at the Russian front. She speaks Russian and, for a day or two after the invasion, keeps herself safe, but then the rapes begin. She resolves to control her fate",0.287589,/c1ILatDxfakmEYJmtdU7AW8V6ED.jpg,2008,0.0,131.0,A Woman in Berlin
42,0.0,Sam Firstenberg,"[{u'id': 18, u'name': u'Drama'}, {u'id': 10402, u'name': u'Music'}]",17464,"['breakdance', 'sequel']","Get ready for an ""exuberant soul'train ride that bounces to the topsy-turvy beat of the street"" (Los Angeles Times)! Breakin' 2: Electric Boogaloo captures the fun and flair of the '80sunderground breakdance phenomenon with electrifying moves, rapid-fire raps and nonstop music!  Returning from the first film, Breakin', Lucinda Dickey, Adolfo ""Shabba-Doo"" Quinones and Michael ""Boogaloo Shrimp"" Chambers combine talent and tenacity to save a community center from a greedy developer bent on building a shopping center in its place. The developer has city hall's approval, but the kids have heart and soul. And to raise money to keep the center alive, the crew pulls out all the stops, locks and pops in a dance show that will either make or break'their cause",0.342701,/lJM6ihKdiVAJs3bbQ3JJjVwg1wC.jpg,1984,0.0,94.0,Breakin' 2: Electric Boogaloo
43,0.0,Jean Rollin,"[{u'id': 27, u'name': u'Horror'}, {u'id': 53, u'name': u'Thriller'}, {u'id': 10749, u'name': u'Romance'}, {u'id': 10769, u'name': u'Foreign'}]",29565,,A woman is taken to a mysterious clinic whose patients have a mental disorder in which their memories and identities are disintegrating as a result of a strange environmental accident.,0.098234,/pHLMl1Ph75Wz20og6Lx36GxDAkh.jpg,1980,0.0,87.0,The Night of the Hunted
44,3500000.0,John Woo,"[{u'id': 53, u'name': u'Thriller'}, {u'id': 80, u'name': u'Crime'}, {u'id': 18, u'name': u'Drama'}]",11909,"['killing', 'vietnam', 'vietnam war']","When three close friends escape from Hong Kong to war-time Saigon to start a criminal's life, they all go through a harrowing experience which totally shatters their lives and their friendship forever.",0.720507,/pF6oXdCpxZg6re2K8IjHfH9icuu.jpg,1990,0.0,130.0,Bullet in the Head
45,0.0,Bruce Beresford,[],24085,,"Barry McKenzie's Aunt Edna is kidnapped by Count Von Plasma, the vampire head of an isolated Eastern European dictatorship who mistakes her for the Queen of England and thinks that kidnapping her will draw tourists to his country. Barry and his mates set out to rescue her and bring her back to Australia.",1.3e-05,/6dsEIJY0DunGFImDl1wuM9gaEP6.jpg,1974,0.0,93.0,Barry McKenzie Holds His Own
46,0.0,Lasse Spang Olsen,"[{u'id': 28, u'name': u'Action'}, {u'id': 35, u'name': u'Comedy'}, {u'id': 80, u'name': u'Crime'}, {u'id': 53, u'name': u'Thriller'}]",10751,"['fu\xc3\x9fballwette', 'debt', 'bank robbery', 'hoodlum']","The last wish of the dying ""Monk"" is for his foster child, Harald, to find his real son, Ludvig. But the latter is currently in a Swedish prison cell...",0.467316,/gz459nMTYhiwkbLyNXm4nshJ6OE.jpg,2002,0.0,95.0,Old Men in New Cars: In China They Eat Dogs II
47,12000000.0,Michael Dougherty,"[{u'id': 27, u'name': u'Horror'}, {u'id': 53, u'name': u'Thriller'}]",23202,"['halloween', 'west']",Four interwoven stories that occur on Halloween: an everyday high school principal has a secret life as a serial killer; a college virgin might have just met the one guy for her; a group of teenagers pull a mean prank; a bitter old recluse receives an uninvited guest.,1.302844,/evI1rvNgKgbEDnG6Ah3csEXnclB.jpg,2007,0.0,82.0,Trick 'r Treat
48,0.0,Neil Burger,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 18, u'name': u'Drama'}, {u'id': 36, u'name': u'History'}]",16005,"['friendship', 'war', 'road trip', 'independent film', 'soldier']","The story revolves around three soldiers — Colee, T.K. and Cheaver — who return from the Iraq War after suffering injuries and learn that life has moved on without them. They end up on an unexpected road trip across the U.S.",0.398042,/maTnxwsVodO3j2sXOta4aQk5wKt.jpg,2008,0.0,113.0,The Lucky Ones
49,0.0,Amy Heckerling,"[{u'id': 18, u'name': u'Drama'}, {u'id': 35, u'name': u'Comedy'}, {u'id': 10749, u'name': u'Romance'}, {u'id': 10751, u'name': u'Family'}]",10642,"['college', 'lost and found', 'older brother younger sister', 'woman director', 'young adult', 'college student']","On a university scholarship, a good natured student from the midwest gets a crash course in city life while dealing with three evil roommates. He befriends a virtually homeless college student whom he falls for, but she's dating a nasty professor.",0.996176,/b3aYI05e1iAc7ouFeBpSUQADxsi.jpg,2000,0.0,98.0,Loser
50,0.0,Clint Eastwood,"[{u'id': 28, u'name': u'Action'}, {u'id': 35, u'name': u'Comedy'}, {u'id': 18, u'name': u'Drama'}, {u'id': 10749, u'name': u'Romance'}, {u'id': 37, u'name': u'Western'}]",21866,"['love', 'cowboys', 'wild west show']","An idealistic, modern-day cowboy struggles to keep his Wild West show afloat in the face of hard luck and waning interest.",0.920094,/9eXrB9j0gwxQBPJWRp8ExgKaSy7.jpg,1980,0.0,116.0,Bronco Billy
51,0.0,Glasgow Phillips,"[{u'id': 28, u'name': u'Action'}, {u'id': 35, u'name': u'Comedy'}, {u'id': 27, u'name': u'Horror'}]",25533,"['civil war', 'native american', 'undead', 'zombie']","Elmer Winslow is a soldier on the run from the Union Army, and Luke Budd is a cowboy with a broken heart. When the two misfits rob the corrupt sheriff of an old west town, they have no idea that a plague of zombies is sweeping the country, or that Geronimo's sexy niece may be their only hope of survival.",0.138387,/uPAGk5QYkrTbfUQRXqbDKObKcTu.jpg,2007,0.0,91.0,Undead or Alive: A Zombedy
