,budget,director,genres,id,keywords,overview,popularity,poster_path,releaseyear,revenue,runtime,title
16,0.0,Joe Camp,"[{u'id': 28, u'name': u'Action'}, {u'id': 12, u'name': u'Adventure'}, {u'id': 10751, u'name': u'Family'}]",21299,"['hunter', 'wilderness', 'cougar', 'lost at sea', 'benji']","Benji has become stranded on a remote island after a boating accident. He finds himself struggling to survive in the wilderness, avoiding close encounters with a wolf, a bear, and a territorial female cougar with her cub.",0.347788,/1n9BSkRe6j57oXkC1Kl64ki3As2.jpg,1987,0.0,88.0,Benji the Hunted
17,0.0,David Attwood,"[{u'id': 10770, u'name': u'TV Movie'}, {u'id': 18, u'name': u'Drama'}, {u'id': 10752, u'name': u'War'}]",23217,"['brother brother relationship', 'sniper', 'sarajevo', 'train', 'bosnian war']","The horrors of war are examined from the view points of lifelong friends (Linus Roache, Vincent Perez), who end up on opposing sides in the civil war in Sarajevo. One is an expert marksman, who trains the snipers used to terrify the city and the other becomes a freedom fighter, who rejects his friend's offer to gain an escape from the city. As might be expected, the two eventually have to face-off against one another.",0.010521,/n7bK9BNcaF7Xai4eXcuYqO2beWS.jpg,1998,0.0,112.0,Shot Through the Heart
18,0.0,Adam Shankman,,26726,,,0.0,,,0.0,0.0,
19,0.0,Sam Newfield,"[{u'id': 10749, u'name': u'Romance'}, {u'id': 28, u'name': u'Action'}, {u'id': 12, u'name': u'Adventure'}, {u'id': 80, u'name': u'Crime'}, {u'id': 18, u'name': u'Drama'}]",25953,,A federal agent (John Howard) and his partner track uranium-ore hijackers with radar.,0.02073,/oXvTZvrexUjlTZxD9J25uBMDTtz.jpg,1950,0.0,59.0,Radar Secret Service
20,8000000.0,Marc Caro,"[{u'id': 878, u'name': u'Science Fiction'}]",15125,"['prison', 'space suit', 'space', 'space centre']","Deep space, at the edge of the galaxy. The future. A new prisoner arrives on top security prison ship and psychiatric research unit Dante 01. Sole survivor of an encounter with an alien force beyond imagining, Saint Georges is a man possessed by inner demons, caught up in the battle to control the monstrous power within him. It's a power that will infect the other highly dangerous occupants of Dante 01, gaolors and prisoners alike, unleashing a violent rebellion that turns this terrifying, labyrinthine world upside down. In the otherworldly hell of the ship's depths, through danger and redemption, each must journey to his very limits... each must confront his own Dragon.",0.375655,/jdPWkbV4pPzB9esCZ10tyfwjLpW.jpg,2008,0.0,82.0,Dante 01
21,0.0,Walter Grauman,"[{u'id': 28, u'name': u'Action'}, {u'id': 18, u'name': u'Drama'}, {u'id': 36, u'name': u'History'}, {u'id': 10752, u'name': u'War'}]",15925,,"When Norwegian resistance leader Lieutenant Erik Bergman reports the location of a German V-2 rocket fuel plant, the Royal Air Force's 633 Squadron is assigned the mission to destroy it. The plant is in a seemingly-impregnable location beneath an overhanging cliff at the end of a long, narrow fjord lined with anti-aircraft guns. The only way to destroy the plant is by collapsing the cliff on top of it.",0.124976,/id8ClQm23aBVCmtaxCz1K56zKPU.jpg,1964,0.0,102.0,633 Squadron
22,0.0,Nabil Ayouch,"[{u'id': 18, u'name': u'Drama'}]",17495,,A Brooklyn postal worker follows her Egyptian boyfriend to Cairo where she takes belly-dancing lessons from a legendary but disgraced Egyptian dancer.,0.016067,/37nv9oRZ7WpTVlfpfrjJgipWk5l.jpg,2007,0.0,115.0,Whatever Lola wants
23,0.0,George Casey,"[{u'id': 99, u'name': u'Documentary'}]",26742,"['migration', 'nature', 'imax', 'short']","By land, by air, and by sea, viewers can now experience the struggle that millions of creatures endure in the name of migration as wildlife photographers show just how deeply survival instincts have become ingrained into to the animals of planet Earth. From the monarch butterflies that swarm the highlands of Mexico to the birds who navigate by the stars and the millions of red crabs who make the perilous land journey across Christmas Island, this release offers a look at animal instinct in it's purest form.",0.114249,/sSo93OV0ZUjRb1jz4vB4TZR6fMt.jpg,1999,0.0,39.0,Amazing Journeys
24,0.0,Singeetam Srinivasa Rao,"[{u'id': 35, u'name': u'Comedy'}]",14445,,"The film tells a story of quadruplets, Michael, Madhanagopal, Kameshwaran, and Raju, all played by Kamal Haasan. Kamal had distinguished each of those characters with his body language and language lingo. Michael has a husky voice, Madan has an English accent, Kameshwaran speaks Palakkad Tamil and Raju speaks Madras Tamil in keeping with their diverse upbringing as per the plot.",0.006834,/AhZE6GPRPJPEaFxW1LqDZLgcFQd.jpg,1990,0.0,167.0,Michael Madana Kamarajan
25,886000.0,George Stevens,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 10402, u'name': u'Music'}, {u'id': 10749, u'name': u'Romance'}]",20325,"['musical', 'ballroom dancing']","Lucky is tricked into missing his wedding to Margaret by the other members of Pop's magic and dance act, and has to make $25000 to be allowed to marry her. He and Pop go to New York where they run into Penny, a dancing instructor. She and Lucky form a successful dance partnership, but romance is blighted (till the end of the film at least!) by his old attachment to Margaret and hers for Ricardo, the band leader who won't play for them to dance together.",0.309883,/kvCtsd0YcaLzHGS1Tc6RQ6roQm1.jpg,1936,2600000.0,103.0,Swing Time
26,0.0,Erik Richter Strand,"[{u'id': 80, u'name': u'Crime'}, {u'id': 53, u'name': u'Thriller'}]",16685,"['detective', 'copenhagen', 'based on novel', 'character name in title', 'private investigator', 'missing girl', 'bergen']","After extricating 17-year-old Lisa Halle from a life of prostitution in Copenhagen, private investigator Varg Veum becomes ensnared in a tangle of parental neglect and bad love when he is hired to locate Lisa's boyfriend, Peter Werner.",0.219201,/cEp1toVRoMsAeH0R0a2Kqt3p32s.jpg,2008,0.0,90.0,Varg Veum - Sleeping Beauty
27,0.0,Michael Winterbottom,"[{u'id': 10752, u'name': u'War'}, {u'id': 18, u'name': u'Drama'}, {u'id': 36, u'name': u'History'}]",14905,"['england', 'civil war', 'journalist', 'sarajevo', 'orphanage', 'bosnian war of 1992-1995']","Follow a group of international journalists into the heart of the once cosmopolitan city of Sarajevo—now a danger zone of sniper and mortar attacks where residents still live. While reporting on an American aid worker who’s trying to get children out of the country, a British correspondent decides to take an orphaned girl home to London.",0.797343,/9kJOjSLekn2B4hwHiGMOPEhxyrU.jpg,1997,0.0,103.0,Welcome to Sarajevo
28,0.0,,"[{u'id': 10769, u'name': u'Foreign'}]",21611,,"Vir Pratap Singh is a bachelor from a small-town working as a Sous-chef in a five star hotel in Mumbai; a handsome, charming and macho man who really needs to grow up.",0.000757,/kXZ5tExb4zYdM5H5iMZT8weD08K.jpg,2009,0.0,0.0,Love Khichdi
29,0.0,Willy Bogner,"[{u'id': 28, u'name': u'Action'}, {u'id': 12, u'name': u'Adventure'}, {u'id': 35, u'name': u'Comedy'}]",11491,"['winter', 'sports team', 'gain', 'inheritance', 'millionaire', 'skiing', 'foot race']",Action-comedy about a wealthy man who fakes suicide for the amusement of watching his family and creditors compete for his wealth. Many cameo appearances!,0.184397,/njOA8E3hU8dFM04wT1aT4WdgFo6.jpg,1990,0.0,106.0,"Fire, Ice & Dynamite"
30,0.0,,"[{u'id': 16, u'name': u'Animation'}, {u'id': 10751, u'name': u'Family'}, {u'id': 14, u'name': u'Fantasy'}]",20183,,"Jackie is a boy who is so trapped by his fears and doubts that he could not communicate with anyone. His condition is so severe that the doctors are giving up and the parents are losing hope for him to live as something more than a zombie. Then, a magic dragon named Puff comes to help Jackie by taking his soul force on a wonderous voyage to his island of Honah Lee. Along the way, they have adventures that nurture Jackie's imagination and courage in unorthodox ways. However, their arrival at Honah Lee is marked with horror as they see the land despoiled and desolate which leaves Puff powerless. Yet while trapped in his despair, Puff soons to his own astonishment just how well he has changed Jackie for the better as the boy responds to this tragedy in his own way.",0.071126,/zC9YZSJoIbZxvvpkhRdObQiu8QN.jpg,1978,0.0,30.0,"Puff, the Magic Dragon"
31,0.0,,"[{u'id': 99, u'name': u'Documentary'}, {u'id': 12, u'name': u'Adventure'}]",26572,,"World Safari is a documentary film released in 1977 made from footage of Alby Mangels and John Field's six year journey around 56 countries and four continents in the 1970s. Includes a motorcycle trip across Australia, living with Buddhist monks, selling life insurance on the side of the road, and getting lost in a two-cylinder DAF van while crossing the Sahara desert.",0.025851,/tsZKdEpjcKi4UvjzjPsHEvtWxvb.jpg,1977,0.0,121.0,World Safari
32,0.0,David Gebroe,"[{u'id': 27, u'name': u'Horror'}]",25060,,Zombie Honeymoon is a gore-soaked exploration of how far the boundaries of true love can be pushed without reaching a breaking point.,0.138056,/wZecV9pA7Q2DoIZzDrU5agRirq3.jpg,2004,0.0,83.0,Zombie Honeymoon
33,150000.0,Caleb Emerson,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 27, u'name': u'Horror'}]",25422,,"Red Toole is an average good-hearted serial killer who enjoys killing hippies almost as much as he loves his wife Violet. But when Violet is kidnapped Toole sets out to reclaim the woman he loves, with unusual and often hilarious results.",0.00131,/nk9uTexW53Q2JsQ22j0H9ro7KS0.png,2005,0.0,97.0,Die You Zombie Bastards!
34,20000000.0,James L. Brooks,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 18, u'name': u'Drama'}, {u'id': 10749, u'name': u'Romance'}]",12626,"['journalist', 'journalism', 'workaholic', 'news broadcast', 'television', 'moderator']","Basket-case network news producer Jane Craig falls for new reporter Tom Grunnick, a pretty boy who represents the trend towards entertainment news she despises. Aaron Altman, a talented but plain correspondent, carries an unrequited torch for Jane. Sparks fly between the three as the network prepares for big changes, and both the news and Jane must decide between style and substance.",0.493392,/lbuBF2FbPqFoMSIY8BsXNMMhctR.jpg,1987,51249404.0,133.0,Broadcast News
35,0.0,Neil Jordan,"[{u'id': 27, u'name': u'Horror'}, {u'id': 14, u'name': u'Fantasy'}, {u'id': 35, u'name': u'Comedy'}]",21362,"['romantic comedy', 'spirit']","When Peter Plunkett's Irish castle turned hotel is about to be repossesed, he decides to spice up the attraction a bit for the 'Yanks' by having his staff pretend to haunt the castle. The trouble begins when a busload of American tourists arrive - along with some real ghosts.",1.137554,/mX85r9x5biMJGCtmgXWVbnQQdyK.jpg,1988,7399763.0,99.0,High Spirits
36,0.0,Martin Walz,"[{u'id': 35, u'name': u'Comedy'}]",11664,"['male friendship', 'sylt']",No overview found.,0.00066,/esd4juDeWC5Qh57oAyQb4co7FFI.jpg,1999,0.0,90.0,"Die Bademeister – Weiber, saufen, Leben retten"
37,0.0,,,24661,,,0.0,,,0.0,0.0,
38,10000000.0,Jeff Beesley,"[{u'id': 18, u'name': u'Drama'}, {u'id': 53, u'name': u'Thriller'}]",19823,,A young man attempts to seek to avenge his wife's death after she is murdered by a Las Vegas mobster.,1.275868,/4V6rjCsa7K0YMUnNHhfAqznYuk6.jpg,2009,0.0,81.0,Dolan's Cadillac
39,0.0,Michael Pressman,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 10751, u'name': u'Family'}]",19050,"['baseball', 'sport', 'little league']","Sentimental sequel film finds the Bears, somehow, the little league champions of California. As a result, the team is invited to play a between-games exhibition at the Houston Astrodome with the local champs, the Toros. Kelly Leak, the Bears' star player, decides to rejoin the team and go with them to Houston to make amends with his estranged father, Mike",0.008837,/eGl9pMHuxpF6jRQG4F65Gslh796.jpg,1977,19104350.0,100.0,The Bad News Bears in Breaking Training
40,0.0,David Hemmings,"[{u'id': 18, u'name': u'Drama'}]",12826,['gigolo'],"After World War I, a war hero returns to Berlin to find that there's no place for him--he has no skills other than what he learned in the army, and can only find menial, low-paying jobs. He decides to become a gigolo to lonely rich women.",0.118095,/e068O8tKDFou6EEBUNriA95A8bz.jpg,1979,0.0,147.0,Just a Gigolo
41,0.0,Ted Post,"[{u'id': 28, u'name': u'Action'}, {u'id': 80, u'name': u'Crime'}, {u'id': 53, u'name': u'Thriller'}]",10648,"['arbitrary law', 'covered investigation', 'uniform', 'investigation', 'inspector', 'bad cop', 'vigilante justice']","""Dirty"" Harry Callahan is a San Francisco Police Inspector on the trail of a group of rogue cops who have taken justice into their own hands. When shady characters are murdered one after another in grisly fashion, only Dirty Harry can stop them.",1.396584,/5aJc45aGwGcNTQmZFB75Gd3j6cV.jpg,1973,39768000.0,124.0,Magnum Force
42,3000000.0,Eric Bross,"[{u'id': 27, u'name': u'Horror'}, {u'id': 53, u'name': u'Thriller'}]",15641,"['nudity', 'motel', 'prequel', 'masked killer', 'trucker', 'night vision', 'videotape', 'voyeur', 'snuff films']","Three young people check into the Meadow View Inn for a night's rest, fully unaware of the inn's sick-minded employees and their nefarious intentions.",0.648965,/7NhoWu52tS6Ul2I3S1inZNzKJjm.jpg,2008,0.0,86.0,Vacancy 2: The First Cut
43,0.0,Jiang Wen,"[{u'id': 18, u'name': u'Drama'}, {u'id': 10752, u'name': u'War'}]",25838,"['world war ii', 'japanese occupation']","During the Japanese occupation of China, two prisoners are dumped in a peasant's home in a small town. The owner is bullied into keeping the prisoners until the next New Year, at which time they will be collected. The village leaders convene to interrogate the prisoners. The townspeople then struggle to accommodate the prisoners. One is a bellicose Japanese nationalist, the other a nervous translator. Will the townspeople manage to keep the prisoners until the New Year?",0.200472,/hBJD9olyXvj2ugw1AHllm3gZQWp.jpg,2000,0.0,139.0,Devils on the Doorstep
44,0.0,Anthony Hickox,"[{u'id': 27, u'name': u'Horror'}, {u'id': 35, u'name': u'Comedy'}]",29095,"['wax museum', 'good vs evil']","Wealthy slacker college student Mark, his new girlfriend Sarah, and their friends are invited to a special showing at a mysterious wax museum which displays 18 of the most evil men of all time. After his ex-girlfriend and another friend disappear, Mark becomes suspicous. What he doesn't know is that they have been made a part of the exhibit, by first living out the scene and then being murdered in.",0.512791,/7FZoShrHzTcYW55779Iw4tlQ9MI.jpg,1988,0.0,95.0,Waxwork
45,0.0,Robert L. Collins,"[{u'id': 27, u'name': u'Horror'}, {u'id': 28, u'name': u'Action'}, {u'id': 12, u'name': u'Adventure'}, {u'id': 53, u'name': u'Thriller'}]",22385,"['hunter', 'lion', 'aggression by animal']","A family in Africa is besieged by a group of lions, driven mad by the drought. They have to survive multiple attacks but some colleagues are eaten by the lions.",0.000275,/ucAMGRW5JZCajEPz9KZhdc0AkiP.jpg,1981,0.0,87.0,Savage Harvest
46,0.0,Michael Rider,"[{u'id': 27, u'name': u'Horror'}]",27741,,"A two-part horror anthology, the first part about a serial killer who is executed for his string of murders, the second about a despondent actor who hangs himself and meets a clown on ""the other side.""",0.001431,/7anUMPJc2R8nxb8By2lPgnVwW7A.jpg,1989,0.0,85.0,Satan's Storybook
47,0.0,Jean Rollin,"[{u'id': 27, u'name': u'Horror'}, {u'id': 9648, u'name': u'Mystery'}, {u'id': 10749, u'name': u'Romance'}, {u'id': 10769, u'name': u'Foreign'}]",29128,"['vampire', 'female vampire']","Frederick sees a photograph of a ruined seaside castle, which triggers a strange childhood memory. He then goes on a strange quest, aided by four female vampires, to find the castle and the beautiful woman who lives there.",0.325965,/x5BRdBsWRGruKUYwSoNuk09s29k.jpg,1975,0.0,88.0,Lips of Blood
48,0.0,Mark A.Z. Dippé,"[{u'id': 16, u'name': u'Animation'}, {u'id': 10751, u'name': u'Family'}]",26728,['garfield'],"Garfield emerges victorious at the end of every single Fun Fest, a competition for the best in comic strip characters. It's a given; he can do it with his paws tied behind his back. But this year, it looks like a dashing new contestant by the name of Ramone is going to give everyone's favorite fat cat a run for his lasagna, especially after the G-Man's usual partner-in-fun, Arlene, decides to pair",0.248607,/iFsA6Zk1sCLm5W3ruv1A3euD95M.jpg,2009,0.0,79.0,Garfield's Fun Fest
49,7000000.0,Stephen Milburn Anderson,"[{u'id': 80, u'name': u'Crime'}, {u'id': 53, u'name': u'Thriller'}, {u'id': 35, u'name': u'Comedy'}]",27004,"['independent film', 'money']","A stroke of good luck turns lethal for Sam Phelan and his wife Leslie when they are faced with a life-changing decision that brings strange and sinister Pyke Kubic to their doorstep. As Pyke leads Sam and Leslie on a tumultuous adventure through the streets of Chicago, each are pulled deeper and deeper into a desperate spiral of deception and violence – all in the name of money.",1.00392,/xpYi0GEADQWKHCPrhQtkqjrZm7O.jpg,2010,46488.0,108.0,Ca$h
50,0.0,Juan Piquer Simón,[],28443,,No overview found.,0.019556,/7zmLDiQOo2bskAZYAGYhjrW2hVS.jpg,1982,0.0,0.0,Sea Devils
51,1920000.0,Robert Wise,"[{u'id': 18, u'name': u'Drama'}]",28000,"['biography', 'marriage', 'army', 'convertible', 'new york city', 'juvenile delinquent', 'policeman', 'mother son relationship', 'based on autobiography', 'bare chested male fighting', 'boxing', 'abusive father']","Rocky Graziano is building a career in crime, when he's finally caught and arrested. In jail, he is undisciplined, always getting into trouble. When he gets out after many years he has decided to start a new life. However, he is immediately drafted to the army, but even they can't keep him in line and he goes AWOL. Rocky discovers boxing as a way of earning quick money, and is discovered as a new talent.",0.22598,/kKB0luk93YHcacj1kgsqxSU608G.jpg,1956,3360000.0,113.0,Somebody Up There Likes Me
52,34000000.0,Mike Tollin,"[{u'id': 18, u'name': u'Drama'}, {u'id': 35, u'name': u'Comedy'}, {u'id': 10749, u'name': u'Romance'}]",26602,"['beach', 'baseball', 'sport', 'bikini', 'party', 'love', 'romance', 'pool', 'summer', 'flashback']","A coming-of-age romantic comedy set against the backdrop of the Cape Cod Baseball League. Local boy Ryan Dunne (Freddie Prinze Jr.), now a pitcher for Boston College, meets Tenley Parrish (Jessica Biel), the daughter of a wealthy couple who summer on the Cape. Ryan and Tenley fall in love, much to the chagrin of their families, while Ryan clings to one last hope of being discovered and signed to a pro baseball contract.",0.510583,/ik6vcNPcVb93uuMZHYXLnmOHVB5.jpg,2001,19693891.0,108.0,Summer Catch
53,0.0,Bille August,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 18, u'name': u'Drama'}]",20661,,"Danish teens come of age in 1963. Bjorn and Erik are close friends. Bjorn is pursued by Kirsten, a future Stepford wife, but he falls for Anna, who initiates him into love and sex. Erik is somber, caring for his home-bound mentally-ill mother while his strict father rules his life. He desires Kirsten, but she's unattainable. Pregnancy, a horrific abortion, an engagement party, and a revelation about the rectitude of Erik's father lead to a climax: Bjorn and Erik must stand up to controlling adults.",0.208052,/oD3AJceXzblP3iZjSsY61w0gkPY.jpg,1984,0.0,107.0,Twist and Shout
54,0.0,Carl Reiner,"[{u'id': 35, u'name': u'Comedy'}]",26141,"['spoof', 'private detective']","A spoof of the late 80s and early 90s suspense thrillers and murder mysteries, including Basic Instinct, Sleeping With The Enemy, Cape Fear and others. A cop/attorney (yes he's both) is seduced by a woman while his wife is having an affair with a mechanic. Lots of other sublots and visual gags in the style of Naked Gun.",0.757925,/sZDp3eHwujNR71aNU0rLDz7phJA.jpg,1993,0.0,91.0,Fatal Instinct
55,0.0,Bruce McCulloch,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 10751, u'name': u'Family'}, {u'id': 10749, u'name': u'Romance'}]",14561,"['american football', 'sport', 'high school']","First Down. Second Chance. Skylar is a star quarterback of his football team. He's got the skills, the looks, and the girls. His next-door neighbor, Walter (Liotta) is a loving husband, good father and all-round decent family man. When their worlds start to crumble they find themselves in jail together and suddenly these former enemies must rely on each other to rebuild their lives... finding wha",0.353463,/AfbQF3SkbbxkjpmNTi1gEHr373G.jpg,2006,0.0,99.0,Comeback Season
56,0.0,Paul Hoen,"[{u'id': 10770, u'name': u'TV Movie'}, {u'id': 28, u'name': u'Action'}, {u'id': 12, u'name': u'Adventure'}, {u'id': 35, u'name': u'Comedy'}, {u'id': 10751, u'name': u'Family'}]",22084,,"Melissa has a bad case of sibling rivalry, only her competition is a fictional character in her father's best-selling novel about a teenage super spy. When her father is ""dadnapped"" by a group of overzealous fans, it's up to Melissa to help him by tapping her inner superhero.",1.576911,/52nlAdAO3WJ47gQ91FlJmY6pEon.jpg,2009,0.0,84.0,Dadnapped
57,0.0,,"[{u'id': 99, u'name': u'Documentary'}]",21423,,"This is a world you have never seen before - a world normally hidden under miles of water, the ocean floor. We'll remove the water using CGI animation, revealing a landscape of unimaginable scale with features more dramatic than anything on dry land.",0.00145,/2Zmrc6FHcGkI3mwldXtYR4F3SE9.jpg,2009,0.0,87.0,Drain the Ocean
58,180000.0,John D. Hancock,"[{u'id': 27, u'name': u'Horror'}, {u'id': 9648, u'name': u'Mystery'}, {u'id': 53, u'name': u'Thriller'}]",16154,"['drowning', 'paranoia', 'insane asylum', 'low budget']","Newly released from a mental ward, Jessica hopes to return to life the way it was before her nervous breakdown. But when Jessica moves to a country house with her husband and a close friend, she finds a mysterious girl living in there who may or may not be a vampire. Jessica's terror and paranoia resurface as evil forces surround her, making her wonder: Are the visions real or is she slipping back into madness?",0.112373,/re9J7sqnECbrGq6KXO0MJLPMXmz.jpg,1971,0.0,89.0,Let's Scare Jessica to Death
59,0.0,,"[{u'id': 10751, u'name': u'Family'}]",27715,,No overview found.,0.00086,/bJhxJ6SmC80UKu7i3iYidpfFmnZ.jpg,2006,0.0,0.0,We Are... The Laurie Berkner Band
